task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
108	13/2b9a4c	270457	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320663)	COMPLETED	0	2026-04-22 08:27:02.814	1m 49s	1m 46s	191.6%	1005 MB	6 GB	3.1 GB	4.4 MB
116	4d/8082b6	270462	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320667)	COMPLETED	0	2026-04-22 08:27:37.445	1m 15s	1m 9s	192.4%	992.3 MB	6.1 GB	1.7 GB	4.5 MB
121	b8/29c3cb	270463	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320668)	COMPLETED	0	2026-04-22 08:27:42.424	1m 10s	1m 5s	191.8%	1.3 GB	6 GB	1.8 GB	4.4 MB
13	b4/53cff2	270383	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866822)	COMPLETED	0	2026-04-22 08:16:54.938	12m 7s	11m 58s	484.7%	2.3 GB	3 GB	56.7 GB	54.9 GB
115	60/844f47	270461	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320666)	COMPLETED	0	2026-04-22 08:27:22.519	1m 55s	1m 52s	191.1%	984 MB	6 GB	3.2 GB	4.4 MB
124	9c/f8d563	270464	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320669)	COMPLETED	0	2026-04-22 08:28:17.405	1m 10s	1m 4s	188.1%	1023.4 MB	6 GB	1.8 GB	4.4 MB
113	45/41f632	270459	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320665)	COMPLETED	0	2026-04-22 08:27:07.376	2m 40s	2m 37s	192.9%	1.3 GB	6.1 GB	2.4 GB	4.4 MB
111	50/c71814	270460	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320664)	COMPLETED	0	2026-04-22 08:27:17.516	2m 55s	2m 49s	193.9%	1.3 GB	6.1 GB	3.2 GB	4.4 MB
132	0e/f24d06	270468	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320673)	COMPLETED	0	2026-04-22 08:28:52.821	1m 24s	1m 19s	191.0%	1023.3 MB	6 GB	2.3 GB	4.4 MB
129	5c/a971ec	270467	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320672)	COMPLETED	0	2026-04-22 08:28:52.558	1m 30s	1m 27s	187.3%	1.1 GB	6.1 GB	2.4 GB	4.4 MB
127	7d/e5ea92	270466	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320671)	COMPLETED	0	2026-04-22 08:28:47.438	1m 40s	1m 34s	191.0%	1.2 GB	6 GB	2.3 GB	4.4 MB
126	f1/d6fe7d	270465	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320670)	COMPLETED	0	2026-04-22 08:28:42.826	1m 49s	1m 47s	193.4%	1.3 GB	6.1 GB	1.9 GB	4.4 MB
12	91/8381de	270387	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866821)	COMPLETED	0	2026-04-22 08:16:59.924	13m 37s	13m 33s	492.0%	2.3 GB	3 GB	64.2 GB	62.2 GB
9	d9/b9e438	270390	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866819)	COMPLETED	0	2026-04-22 08:17:04.642	13m 38s	13m 33s	490.3%	2.3 GB	3 GB	65.2 GB	63.2 GB
133	0c/139a32	270469	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320674)	COMPLETED	0	2026-04-22 08:28:53.067	2m 4s	2m 1s	192.6%	1.1 GB	6 GB	2.4 GB	4.5 MB
136	be/314d11	270472	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320675)	COMPLETED	0	2026-04-22 08:29:17.495	1m 40s	1m 35s	191.3%	1.2 GB	6.1 GB	2.4 GB	4.4 MB
138	9f/b93050	270473	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320676)	COMPLETED	0	2026-04-22 08:29:27.446	1m 40s	1m 37s	189.2%	1.3 GB	6 GB	2.6 GB	4.4 MB
145	0e/4b60de	270478	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320680)	COMPLETED	0	2026-04-22 08:30:27.729	59.6s	55s	190.5%	982.3 MB	6 GB	1.6 GB	4.4 MB
154	da/f55fc0	270476	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320683)	COMPLETED	0	2026-04-22 08:30:17.861	1m 24s	1m 20s	192.0%	1001.6 MB	6 GB	2.3 GB	4.4 MB
140	43/dbfc7c	270474	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320677)	COMPLETED	0	2026-04-22 08:29:47.553	1m 55s	1m 51s	195.9%	1.1 GB	6 GB	1.7 GB	4.4 MB
10	b7/3d7c0f	270384	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866820)	COMPLETED	0	2026-04-22 08:16:55.677	14m 52s	14m 47s	494.3%	2.3 GB	3 GB	70.9 GB	68.7 GB
158	02/eb604c	270486	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320686)	COMPLETED	0	2026-04-22 08:31:07.476	1m 15s	1m 13s	189.3%	1.2 GB	6 GB	2.1 GB	4.4 MB
15	29/781729	270395	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866824)	COMPLETED	0	2026-04-22 08:17:08.056	15m 14s	15m 11s	426.6%	2.3 GB	3 GB	78.7 GB	76.2 GB
142	bb/9ee130	270475	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320678)	COMPLETED	0	2026-04-22 08:30:12.635	2m 30s	2m 27s	194.4%	1.1 GB	6 GB	2.6 GB	4.4 MB
147	e7/3c4e1d	270479	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320681)	COMPLETED	0	2026-04-22 08:30:32.676	2m 10s	2m 8s	195.1%	1.2 GB	6 GB	2.2 GB	4.4 MB
157	ad/3756f0	270485	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320685)	COMPLETED	0	2026-04-22 08:30:58.490	1m 44s	1m 39s	192.5%	1.2 GB	6 GB	2.7 GB	4.4 MB
143	4d/4198c4	270477	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320679)	COMPLETED	0	2026-04-22 08:30:22.597	2m 25s	2m 17s	199.1%	1.4 GB	6 GB	1.8 GB	4.4 MB
