task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	5f/ea4b9f	5779173	NFCORE_RNASEQ:PREPARE_GENOME:GUNZIP_GTF (gencode.v49.primary_assembly.annotation.gtf.gz)	COMPLETED	0	2026-03-19 22:35:06.833	1m 27s	15.5s	85.4%	4.9 MB	8.1 MB	89.3 MB	3.1 GB
1	61/ad61dc	5779175	NFCORE_RNASEQ:PREPARE_GENOME:GUNZIP_FASTA (GRCh38.primary_assembly.genome.fa.gz)	COMPLETED	0	2026-03-19 22:35:06.870	1m 42s	29s	78.2%	4.9 MB	8.1 MB	806.6 MB	2.9 GB
4	c0/056038	5779179	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866818)	COMPLETED	0	2026-03-19 22:35:06.958	2m 12s	1m 8s	92.8%	76.5 MB	80 MB	2.3 GB	3.3 KB
8	1c/735787	5779176	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866822)	COMPLETED	0	2026-03-19 22:35:06.888	2m 12s	1m 5s	94.6%	76.6 MB	80 MB	2.6 GB	3.3 KB
3	61/273295	5779182	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866817)	COMPLETED	0	2026-03-19 22:35:07.037	2m 17s	1m 12s	99.7%	76.5 MB	80.2 MB	3.1 GB	3.3 KB
6	25/92ad33	5779172	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866820)	COMPLETED	0	2026-03-19 22:35:06.810	2m 22s	1m 19s	95.4%	76.5 MB	80.2 MB	3.2 GB	3.3 KB
7	0e/9714e8	5779181	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866821)	COMPLETED	0	2026-03-19 22:35:06.992	2m 22s	1m 18s	90.9%	76.5 MB	80 MB	3 GB	3.3 KB
13	af/cccfdc	5779183	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866827)	COMPLETED	0	2026-03-19 22:35:07.068	2m 27s	1m 20s	90.7%	76.6 MB	80.2 MB	3.1 GB	3.3 KB
11	17/2f9db5	5779177	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866825)	COMPLETED	0	2026-03-19 22:35:06.905	2m 32s	1m 27s	93.5%	76.7 MB	80 MB	3 GB	3.3 KB
15	5d/224f0d	5779186	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866829)	COMPLETED	0	2026-03-19 22:35:07.122	2m 32s	1m 25s	95.0%	218.7 MB	222.1 MB	3.4 GB	3.3 KB
12	b1/5abcbd	5779188	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866826)	COMPLETED	0	2026-03-19 22:35:07.156	2m 32s	1m 25s	90.0%	218.6 MB	222.1 MB	3.3 GB	3.3 KB
5	62/e374da	5779178	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866819)	COMPLETED	0	2026-03-19 22:35:06.922	2m 32s	1m 25s	93.3%	76.5 MB	80.2 MB	2.9 GB	3.3 KB
18	d4/46bb5f	5779189	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866832)	COMPLETED	0	2026-03-19 22:35:07.172	2m 32s	1m 28s	90.0%	218.7 MB	222.1 MB	3.4 GB	3.3 KB
9	6f/c0385c	5779174	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866823)	COMPLETED	0	2026-03-19 22:35:06.852	2m 37s	1m 29s	95.6%	218.7 MB	222.1 MB	3.6 GB	3.3 KB
17	46/41d90c	5779190	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866831)	COMPLETED	0	2026-03-19 22:35:07.188	2m 37s	1m 32s	93.7%	218.8 MB	222.1 MB	3.7 GB	3.3 KB
16	df/e9b917	5779184	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866830)	COMPLETED	0	2026-03-19 22:35:07.085	2m 42s	1m 38s	95.6%	219 MB	222.3 MB	3.9 GB	3.3 KB
14	dc/e1d724	5779185	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866828)	COMPLETED	0	2026-03-19 22:35:07.103	2m 47s	1m 40s	95.7%	218.7 MB	222.3 MB	4 GB	3.3 KB
19	0f/976a2f	5779187	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866833)	COMPLETED	0	2026-03-19 22:35:07.139	2m 47s	1m 42s	90.6%	218.8 MB	222.2 MB	3.9 GB	3.3 KB
10	aa/c769a8	5779180	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866824)	COMPLETED	0	2026-03-19 22:35:06.975	2m 47s	1m 41s	94.5%	218.7 MB	222.1 MB	3.5 GB	3.3 KB
90	51/7aaf30	5779222	NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (GRCh38.primary_assembly.genome.fa)	COMPLETED	0	2026-03-19 22:36:50.038	1m 4s	9s	95.5%	4.8 MB	10.5 MB	2.9 GB	15.8 KB
89	c9/6e28bc	5779223	NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER (GRCh38.primary_assembly.genome.fa)	COMPLETED	0	2026-03-19 22:36:50.057	1m 29s	28s	98.9%	18.1 MB	26.3 MB	6 GB	3.1 GB
22	c5/5b92dd	5779192	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866836)	COMPLETED	0	2026-03-19 22:35:07.239	3m 52s	1m 11s	96.3%	76.8 MB	80 MB	2.9 GB	3.3 KB
28	2e/512fd0	5779237	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866842)	COMPLETED	0	2026-03-19 22:37:29.036	1m 30s	1m 12s	90.5%	76.6 MB	80 MB	2.8 GB	3.3 KB
23	c6/050ba8	5779228	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866837)	COMPLETED	0	2026-03-19 22:37:19.083	1m 45s	1m 17s	96.4%	76.8 MB	80.2 MB	3.1 GB	3.3 KB
33	95/c378c3	5779244	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866847)	COMPLETED	0	2026-03-19 22:37:34.030	1m 30s	1m 15s	96.0%	76.5 MB	80.2 MB	3.1 GB	3.3 KB
31	65/20aa56	5779248	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866845)	COMPLETED	0	2026-03-19 22:37:39.031	1m 25s	1m 18s	87.6%	76.5 MB	80 MB	2.9 GB	3.3 KB
27	d5/2b34b5	5779251	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866841)	COMPLETED	0	2026-03-19 22:37:39.091	1m 30s	1m 22s	95.0%	218.7 MB	222.1 MB	3.3 GB	3.3 KB
32	28/6a195b	5779238	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866846)	COMPLETED	0	2026-03-19 22:37:29.054	1m 50s	1m 29s	96.8%	218.8 MB	222.1 MB	3.6 GB	3.3 KB
34	02/043c8c	5779249	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866848)	COMPLETED	0	2026-03-19 22:37:39.059	1m 41s	1m 33s	95.2%	218.7 MB	222.1 MB	3.7 GB	3.3 KB
20	75/322243	5779193	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866834)	COMPLETED	0	2026-03-19 22:35:07.256	4m 17s	1m 35s	96.7%	218.7 MB	222.3 MB	3.8 GB	3.3 KB
26	ed/1c19e1	5779234	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866840)	COMPLETED	0	2026-03-19 22:37:24.031	2m	1m 37s	93.6%	218.7 MB	222.1 MB	3.4 GB	3.3 KB
35	8e/bbfb17	5779250	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866849)	COMPLETED	0	2026-03-19 22:37:39.075	1m 50s	1m 41s	95.5%	218.6 MB	222.3 MB	4 GB	3.3 KB
24	53/91c426	5779229	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866838)	COMPLETED	0	2026-03-19 22:37:19.109	2m 15s	1m 48s	97.1%	218.9 MB	222.4 MB	4.3 GB	3.3 KB
21	eb/135dda	5779191	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866835)	COMPLETED	0	2026-03-19 22:35:07.205	5m 7s	4m 3s	94.9%	219.6 MB	223.3 MB	9.2 GB	3.3 KB
126	5b/14e939	5779304	NFCORE_RNASEQ:PREPARE_GENOME:GTF2BED (gencode.v49.primary_assembly.annotation.filtered.gtf)	COMPLETED	0	2026-03-19 22:38:20.073	2m 4s	1m 2s	99.6%	7.8 GB	7.8 GB	3.1 GB	65.6 MB
25	b7/c8815e	5779269	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866839)	COMPLETED	0	2026-03-19 22:37:50.212	2m 44s	1m 17s	94.2%	76.5 MB	80.2 MB	3.1 GB	3.3 KB
38	af/993cb2	5779273	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866852)	COMPLETED	0	2026-03-19 22:37:55.252	2m 39s	1m 16s	96.8%	76.5 MB	80.2 MB	3 GB	3.3 KB
39	06/b23158	5779274	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866853)	COMPLETED	0	2026-03-19 22:37:55.270	2m 44s	1m 22s	94.7%	218.8 MB	222.1 MB	3.3 GB	3.3 KB
36	00/da5e06	5779264	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866850)	COMPLETED	0	2026-03-19 22:37:45.246	2m 59s	1m 23s	96.3%	76.5 MB	80.2 MB	2.9 GB	3.3 KB
30	05/3b66c3	5779272	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866844)	COMPLETED	0	2026-03-19 22:37:55.217	2m 54s	1m 30s	94.9%	218.8 MB	222.1 MB	3.6 GB	3.3 KB
37	ad/9b350d	5779252	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866851)	COMPLETED	0	2026-03-19 22:37:39.106	3m 30s	1m 49s	96.5%	218.6 MB	222.2 MB	3.8 GB	3.3 KB
29	5c/2e2d35	5779263	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866843)	COMPLETED	0	2026-03-19 22:37:45.223	3m 39s	2m 3s	96.6%	219.1 MB	222.4 MB	4.3 GB	3.3 KB
45	33/9f2f4e	5779310	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320655)	COMPLETED	0	2026-03-19 22:38:59.120	2m 45s	56s	94.2%	76.6 MB	80 MB	2.3 GB	3.3 KB
50	18/7a51ae	5779326	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320660)	COMPLETED	0	2026-03-19 22:39:20.500	2m 24s	56s	91.7%	76.5 MB	80 MB	2.3 GB	3.3 KB
42	76/1f1830	5779322	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866856)	COMPLETED	0	2026-03-19 22:39:09.065	2m 45s	1m 7s	99.7%	76.6 MB	80.2 MB	2.9 GB	3.3 KB
59	62/8a5ab7	5779360	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320669)	COMPLETED	0	2026-03-19 22:40:39.040	1m 15s	1m 7s	96.1%	76.5 MB	80 MB	2.6 GB	3.3 KB
40	54/a44adf	5779309	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866854)	COMPLETED	0	2026-03-19 22:38:59.083	3m 5s	2m 43s	94.0%	218.6 MB	222.1 MB	7.4 GB	3.3 KB
48	42/8f66b9	5779316	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320658)	COMPLETED	0	2026-03-19 22:39:04.050	3m	1m 16s	94.5%	76.5 MB	80 MB	3.1 GB	3.3 KB
49	fd/20599f	5779351	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320659)	COMPLETED	0	2026-03-19 22:39:35.486	2m 34s	1m 18s	95.9%	76.6 MB	80 MB	3 GB	3.3 KB
44	67/62e9ea	5779317	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866858)	COMPLETED	0	2026-03-19 22:39:04.074	3m 10s	1m 27s	93.6%	218.8 MB	222.1 MB	3.4 GB	3.3 KB
46	3a/c88d8b	5779325	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320656)	COMPLETED	0	2026-03-19 22:39:20.471	2m 54s	1m 23s	92.5%	76.5 MB	80.2 MB	3.4 GB	3.3 KB
43	ba/32a354	5779328	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866857)	COMPLETED	0	2026-03-19 22:39:25.502	2m 49s	1m 27s	93.4%	218.8 MB	222.1 MB	3.4 GB	3.3 KB
41	f4/262358	5779349	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866855)	COMPLETED	0	2026-03-19 22:39:30.493	2m 44s	1m 25s	95.7%	218.8 MB	222.1 MB	3.5 GB	3.3 KB
55	c2/e14130	5779359	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320665)	COMPLETED	0	2026-03-19 22:40:34.074	1m 40s	1m 27s	95.1%	218.5 MB	222.1 MB	3.5 GB	3.3 KB
51	e1/b3e31f	5779327	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320661)	COMPLETED	0	2026-03-19 22:39:25.477	2m 55s	1m 29s	95.3%	218.6 MB	222.1 MB	3.6 GB	3.3 KB
93	04/db9c6a	5779233	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866818)	COMPLETED	0	2026-03-19 22:37:19.191	5m 5s	1m 34s	195.8%	4.5 GB	40.3 GB	1.6 GB	4.4 MB
94	a0/813b0a	5779231	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866822)	COMPLETED	0	2026-03-19 22:37:19.157	5m 5s	1m 34s	200.1%	4.8 GB	40.3 GB	1.7 GB	4.4 MB
52	5e/c61848	5779358	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320662)	COMPLETED	0	2026-03-19 22:40:34.048	2m	1m 46s	96.0%	218.7 MB	222.2 MB	4.1 GB	3.3 KB
47	37/23d5ad	5779319	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320657)	COMPLETED	0	2026-03-19 22:39:04.098	3m 40s	1m 56s	95.9%	219.1 MB	222.4 MB	4.6 GB	3.3 KB
54	2e/a994fa	5779356	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320664)	COMPLETED	0	2026-03-19 22:40:14.041	2m 55s	2m 18s	96.1%	219.2 MB	222.4 MB	4.7 GB	3.3 KB
67	fe/27cece	5779393	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320677)	COMPLETED	0	2026-03-19 22:42:04.041	1m 15s	1m 3s	92.4%	76.7 MB	80 MB	2.5 GB	3.3 KB
57	1f/17588a	5779386	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320667)	COMPLETED	0	2026-03-19 22:41:24.046	2m	1m 4s	93.8%	76.5 MB	80 MB	2.6 GB	3.3 KB
60	38/e46080	5779385	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320670)	COMPLETED	0	2026-03-19 22:41:10.893	2m 13s	1m 8s	93.6%	76.7 MB	80 MB	2.8 GB	3.3 KB
58	2c/126606	5779363	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320668)	COMPLETED	0	2026-03-19 22:40:50.856	2m 43s	1m 18s	95.9%	76.6 MB	80 MB	2.7 GB	3.3 KB
61	29/42054b	5779390	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320671)	COMPLETED	0	2026-03-19 22:41:44.062	1m 55s	1m 23s	94.6%	76.9 MB	80.2 MB	3.4 GB	3.3 KB
63	7e/41febc	5779391	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320673)	COMPLETED	0	2026-03-19 22:41:54.040	1m 45s	1m 23s	95.0%	76.6 MB	80.2 MB	3.4 GB	3.3 KB
64	7f/b4ab29	5779394	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320674)	COMPLETED	0	2026-03-19 22:42:04.060	1m 40s	1m 26s	93.7%	76.8 MB	80.2 MB	3.5 GB	3.3 KB
62	e8/5eb178	5779392	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320672)	COMPLETED	0	2026-03-19 22:41:54.061	2m	1m 36s	96.3%	218.8 MB	222.1 MB	3.6 GB	3.3 KB
68	24/b61f5a	5779395	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320678)	COMPLETED	0	2026-03-19 22:42:09.042	1m 45s	1m 35s	93.9%	218.8 MB	222.1 MB	3.8 GB	3.3 KB
103	ba/82c0da	5779254	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866825)	COMPLETED	0	2026-03-19 22:37:39.139	6m 25s	1m 45s	203.4%	5.1 GB	40.2 GB	2 GB	4.4 MB
106	e7/b02821	5779258	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866819)	COMPLETED	0	2026-03-19 22:37:39.211	6m 25s	1m 45s	200.5%	5.5 GB	40.2 GB	2 GB	4.4 MB
101	67/68feb4	5779245	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866827)	COMPLETED	0	2026-03-19 22:37:34.051	6m 40s	1m 54s	201.6%	5.6 GB	40.3 GB	2.1 GB	4.4 MB
53	58/674b1e	5779389	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320663)	COMPLETED	0	2026-03-19 22:41:44.041	2m 30s	1m 57s	95.7%	218.9 MB	222.4 MB	4.6 GB	3.3 KB
96	0b/bf1020	5779235	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866817)	COMPLETED	0	2026-03-19 22:37:24.054	6m 55s	1m 57s	202.2%	5.2 GB	40.3 GB	2.1 GB	4.4 MB
108	15/6fd404	5779255	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866829)	COMPLETED	0	2026-03-19 22:37:39.163	6m 40s	2m	202.3%	5.5 GB	40.2 GB	2.3 GB	4.4 MB
98	3e/a4c1c3	5779240	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866820)	COMPLETED	0	2026-03-19 22:37:29.114	6m 50s	1m 58s	203.5%	5.6 GB	40.3 GB	2.1 GB	4.4 MB
99	f1/2cbb6e	5779242	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866821)	COMPLETED	0	2026-03-19 22:37:29.153	6m 55s	2m 5s	203.7%	4.5 GB	40.3 GB	2 GB	4.4 MB
56	16/2b8c8a	5779361	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320666)	COMPLETED	0	2026-03-19 22:40:45.857	3m 53s	2m 22s	96.9%	219 MB	222.4 MB	4.7 GB	3.3 KB
70	d5/d70efc	5779397	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320680)	COMPLETED	0	2026-03-19 22:42:15.373	2m 29s	57s	92.9%	76.5 MB	80 MB	2.4 GB	3.3 KB
69	85/527cd8	5779399	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320679)	COMPLETED	0	2026-03-19 22:42:15.413	2m 39s	1m 7s	90.7%	76.5 MB	80 MB	2.6 GB	3.3 KB
76	ad/d09c7c	5779429	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320686)	COMPLETED	0	2026-03-19 22:43:09.046	1m 55s	1m 19s	94.2%	76.5 MB	80.2 MB	3.1 GB	3.3 KB
74	47/d8214f	5779401	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320684)	COMPLETED	0	2026-03-19 22:42:15.446	2m 54s	1m 21s	93.5%	76.6 MB	80.2 MB	3.3 GB	3.3 KB
78	0e/04aff9	5779435	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320688)	COMPLETED	0	2026-03-19 22:43:39.044	1m 30s	1m 20s	93.5%	76.6 MB	80 MB	3.1 GB	3.3 KB
84	24/ac1cc2	5779436	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320694)	COMPLETED	0	2026-03-19 22:43:39.068	1m 30s	1m 21s	93.7%	76.6 MB	80.2 MB	3.3 GB	3.3 KB
71	e0/2d8738	5779427	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320681)	COMPLETED	0	2026-03-19 22:42:35.395	2m 39s	1m 25s	90.7%	76.6 MB	80.2 MB	3.3 GB	3.3 KB
73	ff/33c2a0	5779428	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320683)	COMPLETED	0	2026-03-19 22:42:44.047	2m 30s	1m 25s	91.7%	76.7 MB	80.2 MB	3.4 GB	3.3 KB
81	58/b3458e	5779432	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320691)	COMPLETED	0	2026-03-19 22:43:24.065	1m 50s	1m 28s	93.6%	218.8 MB	222.1 MB	3.6 GB	3.3 KB
79	56/46275b	5779434	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320689)	COMPLETED	0	2026-03-19 22:43:34.043	1m 46s	1m 33s	94.9%	76.5 MB	80.2 MB	3.3 GB	3.3 KB
66	fb/224c2a	5779400	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320676)	COMPLETED	0	2026-03-19 22:42:15.430	3m 9s	1m 39s	94.5%	218.8 MB	222.1 MB	3.9 GB	3.3 KB
75	f3/d58ca0	5779403	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320685)	COMPLETED	0	2026-03-19 22:42:20.387	3m 4s	1m 38s	94.1%	218.9 MB	222.1 MB	4 GB	3.3 KB
72	30/274c25	5779431	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR27320682)	COMPLETED	0	2026-03-19 22:43:24.043	2m 5s	1m 44s	94.7%	218.7 MB	222.3 MB	4.2 GB	3.3 KB
